Fecha,Hora,period eating,period other,period resting,period rumination,period eating_count,period other_count,period resting_count,period rumination_count,activity_level,activity_level_2,Nivel_estres_1,Nivel_estres_2
2024-08-15,15,0.0,0.0,0.236,0.764,0.0,0.0,4.0,5.0,-0.0539131602142783,-1.5771387930573928,normal,normal
2024-08-15,16,0.672,0.0,0.315,0.013,1.0,0.0,1.0,1.0,0.0596558439717312,-0.2388545355733307,normal,normal
2024-08-15,17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3653372555482468,0.0999394960855695,normal,normal
2024-08-15,18,0.921,0.079,0.0,0.0,2.0,1.0,0.0,0.0,0.3372536610497378,1.8790396138642147,normal,normal
2024-08-15,19,0.318,0.0,0.197,0.485,1.0,0.0,1.0,1.0,0.0538937495469412,-0.2388545355733307,normal,normal
2024-08-15,20,0.0,0.0,0.354,0.646,0.0,0.0,1.0,2.0,-0.1374333901645968,-0.5607566980806922,normal,normal
2024-08-15,21,0.518,0.0,0.0,0.482,1.0,0.0,0.0,1.0,0.2437720568228167,-0.1220231703362225,normal,normal
2024-08-15,22,0.662,0.0,0.275,0.062,1.0,0.0,1.0,1.0,0.0853325594694661,-0.2388545355733307,normal,normal
2024-08-15,23,0.0,0.0,0.354,0.646,0.0,0.0,2.0,3.0,-0.1374333901645968,-0.8995507297395925,normal,normal
2024-08-16,0,0.0,0.0,0.393,0.607,0.0,0.0,1.0,1.0,-0.165037533961736,-0.3387940316589002,normal,normal
2024-08-16,1,0.0,0.0,0.433,0.567,0.0,0.0,1.0,2.0,-0.1933494763177761,-0.5607566980806922,normal,normal
2024-08-16,2,0.0,0.0,0.325,0.675,0.0,0.0,2.0,2.0,-0.1169072319564677,-0.6775880633178004,normal,normal
2024-08-16,3,0.0,0.0,0.816,0.184,0.0,0.0,1.0,1.0,-0.4644363243768607,-0.3387940316589002,normal,normal
2024-08-16,4,0.0,0.0,0.397,0.603,0.0,0.0,1.0,1.0,-0.16786872819734,-0.3387940316589002,normal,normal
2024-08-16,5,0.157,0.0,0.843,0.0,2.0,0.0,3.0,0.0,-0.4439499223968713,-0.1506151035401855,normal,normal
2024-08-16,6,0.154,0.0,0.531,0.315,1.0,0.0,3.0,3.0,-0.2238734018873437,-0.9164425988911312,normal,normal
2024-08-16,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3653372555482468,0.0999394960855695,normal,normal
2024-08-16,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3653372555482468,0.0999394960855695,normal,normal
2024-08-16,9,0.364,0.0,0.197,0.439,1.0,0.0,1.0,1.0,0.065495407516588,-0.2388545355733307,normal,normal
2024-08-16,10,0.062,0.0,0.433,0.505,1.0,0.0,1.0,1.0,-0.177712459054339,-0.2388545355733307,normal,normal
2024-08-16,11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3653372555482468,0.0999394960855695,normal,normal
2024-08-16,12,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3653372555482468,0.0999394960855695,normal,normal
2024-08-16,13,0.849,0.0,0.151,0.0,1.0,0.0,1.0,0.0,0.22037596981905,-0.0168918691515386,normal,normal
2024-08-16,14,0.236,0.0,0.282,0.482,1.0,0.0,3.0,2.0,-0.0269503443403189,-0.6944799324693391,normal,normal
2024-08-16,15,0.852,0.0,0.0,0.148,1.0,0.0,0.0,1.0,0.3280101820806874,-0.1220231703362225,normal,normal
2024-08-16,16,0.879,0.121,0.0,0.0,2.0,2.0,0.0,0.0,0.3223231424555938,3.5582002355572904,normal,normal
2024-08-16,17,0.236,0.39,0.374,0.0,2.0,2.0,3.0,0.0,-0.1323464587758408,3.207706139845966,normal,normal
2024-08-16,18,0.354,0.0,0.646,0.0,1.0,0.0,2.0,0.0,-0.2548282449885816,-0.1337232343886468,normal,normal
2024-08-16,19,0.0,0.0,0.213,0.787,0.0,0.0,2.0,1.0,-0.0376337933595552,-0.4556253968960084,normal,normal
2024-08-16,20,0.305,0.0,0.341,0.354,1.0,0.0,1.0,1.0,-0.0513079723610079,-0.2388545355733307,normal,normal
2024-08-16,21,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3653372555482468,0.0999394960855695,normal,normal
2024-08-16,22,0.662,0.0,0.039,0.298,1.0,0.0,1.0,1.0,0.2523730193701031,-0.2388545355733307,normal,normal
2024-08-16,23,0.197,0.0,0.236,0.567,1.0,0.0,2.0,2.0,-0.0042277989094863,-0.5776485672322309,normal,normal
2024-08-17,0,0.0,0.0,0.511,0.489,0.0,0.0,2.0,3.0,-0.2485577639120544,-0.8995507297395925,normal,normal
2024-08-17,1,0.0,0.0,0.308,0.692,0.0,0.0,2.0,2.0,-0.1048746564551506,-0.6775880633178004,normal,normal
2024-08-17,2,0.0,0.0,0.4,0.6,0.0,0.0,1.0,1.0,-0.169992123874043,-0.3387940316589002,normal,normal
2024-08-17,3,0.0,0.0,0.63,0.37,0.0,0.0,1.0,2.0,-0.332785792421274,-0.5607566980806922,normal,normal
2024-08-17,4,0.0,0.0,0.318,0.682,0.0,0.0,1.0,1.0,-0.1119526420441607,-0.3387940316589002,normal,normal
2024-08-17,5,0.197,0.0,0.803,0.0,1.0,0.0,2.0,0.0,-0.4055495818063557,-0.1337232343886468,normal,normal
2024-08-17,6,0.39,0.0,0.61,0.0,1.0,0.0,1.0,0.0,-0.2202679384571174,-0.0168918691515386,normal,normal
2024-08-17,7,0.961,0.039,0.0,0.0,2.0,1.0,0.0,0.0,0.3514732025679702,1.8790396138642147,normal,normal
2024-08-17,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3653372555482468,0.0999394960855695,normal,normal
2024-08-17,9,0.049,0.0,0.951,0.0,1.0,0.0,1.0,0.0,-0.5476308419912638,-0.0168918691515386,normal,normal
2024-08-17,10,0.652,0.0,0.111,0.236,1.0,0.0,2.0,1.0,0.1988894235706119,-0.3556859008104389,normal,normal
2024-08-17,11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3653372555482468,0.0999394960855695,normal,normal
2024-08-17,12,0.708,0.0,0.157,0.134,1.0,0.0,1.0,1.0,0.1804544473894314,-0.2388545355733307,normal,normal
2024-08-17,13,0.269,0.0,0.0,0.731,1.0,0.0,0.0,1.0,0.1809717778132065,-0.1220231703362225,normal,normal
2024-08-17,14,0.243,0.0,0.433,0.325,2.0,0.0,2.0,1.0,-0.1319493297436509,-0.2557464047248693,normal,normal
2024-08-17,15,0.695,0.0,0.0,0.305,1.0,0.0,0.0,1.0,0.2884132190103708,-0.1220231703362225,normal,normal
2024-08-17,16,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3653372555482468,0.0999394960855695,normal,normal
2024-08-17,17,0.823,0.177,0.0,0.0,2.0,2.0,0.0,0.0,0.3024157843300684,3.5582002355572904,normal,normal
2024-08-17,18,0.433,0.059,0.472,0.036,2.0,1.0,2.0,1.0,-0.1178401455702591,1.4234142169682062,normal,normal
2024-08-17,19,0.0,0.0,0.17,0.83,0.0,0.0,2.0,2.0,-0.0071984553268121,-0.6775880633178004,normal,normal
2024-08-17,20,0.148,0.0,0.341,0.511,1.0,0.0,1.0,1.0,-0.0909049354313243,-0.2388545355733307,normal,normal
2024-08-17,21,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3653372555482468,0.0999394960855695,normal,normal
2024-08-17,22,0.741,0.259,0.0,0.0,1.0,1.0,0.0,0.0,0.273265724217692,1.7791001177786452,normal,normal
2024-08-17,23,0.0,0.016,0.197,0.787,0.0,1.0,2.0,2.0,-0.0279614737306419,1.0015725583752753,normal,normal
2024-08-18,0,0.0,0.0,0.685,0.315,0.0,0.0,2.0,1.0,-0.3717147131608292,-0.4556253968960084,normal,normal
2024-08-18,1,0.0,0.0,0.292,0.708,0.0,0.0,4.0,3.0,-0.0935498795127346,-1.1332134602138089,normal,normal
2024-08-18,2,0.0,0.0,0.764,0.236,0.0,0.0,2.0,1.0,-0.4276307993140085,-0.4556253968960084,normal,normal
2024-08-18,3,0.0,0.0,0.62,0.38,0.0,0.0,1.0,1.0,-0.3257078068322639,-0.3387940316589002,normal,normal
2024-08-18,4,0.0,0.0,0.669,0.331,0.0,0.0,1.0,2.0,-0.3603899362184132,-0.5607566980806922,normal,normal
2024-08-18,5,0.275,0.0,0.295,0.43,2.0,0.0,2.0,1.0,-0.0263155373274183,-0.2557464047248693,normal,normal
2024-08-18,6,0.036,0.0,0.964,0.0,1.0,0.0,1.0,0.0,-0.5601109526831813,-0.0168918691515386,normal,normal
2024-08-18,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3653372555482468,0.0999394960855695,normal,normal
2024-08-18,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3653372555482468,0.0999394960855695,normal,normal
2024-08-18,9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3653372555482468,0.0999394960855695,normal,normal
2024-08-18,10,0.466,0.0,0.534,0.0,1.0,0.0,1.0,0.0,-0.1473072913351376,-0.0168918691515386,normal,normal
2024-08-18,11,0.59,0.0,0.056,0.354,1.0,0.0,2.0,1.0,0.2222944543464164,-0.3556859008104389,normal,normal
2024-08-18,12,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3653372555482468,0.0999394960855695,normal,normal
2024-08-18,13,0.731,0.033,0.079,0.157,2.0,1.0,1.0,1.0,0.2381684980591201,1.5402455822053145,normal,normal
2024-08-18,14,0.118,0.164,0.157,0.561,1.0,2.0,1.0,1.0,0.0148260132672005,3.119466707812821,normal,normal
2024-08-18,15,0.656,0.0,0.039,0.305,1.0,0.0,1.0,2.0,0.2509728869346181,-0.4608172019951227,normal,normal
2024-08-18,16,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3653372555482468,0.0999394960855695,normal,normal
2024-08-18,17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3653372555482468,0.0999394960855695,normal,normal
2024-08-18,18,0.098,0.393,0.275,0.233,2.0,2.0,1.0,1.0,-0.0975023383995501,3.2194062038983904,normal,normal
2024-08-18,19,0.63,0.0,0.039,0.331,1.0,0.0,1.0,2.0,0.244415428082209,-0.4608172019951227,normal,normal
2024-08-18,20,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1131272996863586,-0.221962666421792,normal,normal
2024-08-18,21,0.63,0.0,0.315,0.056,1.0,0.0,2.0,2.0,0.0491761531252182,-0.5776485672322309,normal,normal
2024-08-18,22,0.0,0.0,0.22,0.78,0.0,0.0,1.0,1.0,-0.0425883832718623,-0.3387940316589002,normal,normal
2024-08-18,23,0.039,0.0,0.528,0.433,1.0,0.0,3.0,1.0,-0.2507541511347579,-0.472517266047547,normal,normal
2024-08-19,0,0.511,0.0,0.489,0.0,2.0,0.0,2.0,0.0,-0.1041069081708075,-0.0337837383030773,normal,normal
2024-08-19,1,0.157,0.0,0.803,0.039,2.0,0.0,4.0,1.0,-0.4157511073405176,-0.4894091351990857,normal,normal
2024-08-19,2,0.039,0.0,0.636,0.325,1.0,0.0,2.0,1.0,-0.3271963954960664,-0.3556859008104389,normal,normal
2024-08-19,3,0.0,0.0,0.577,0.423,0.0,0.0,1.0,1.0,-0.2952724687995207,-0.3387940316589002,normal,normal
2024-08-19,4,0.079,0.0,0.918,0.003,2.0,0.0,3.0,1.0,-0.516707190871674,-0.3725777699619775,normal,normal
2024-08-19,5,0.275,0.0,0.492,0.233,3.0,0.0,4.0,1.0,-0.1657518534309161,-0.3894696391135162,normal,normal
2024-08-19,6,0.236,0.0,0.764,0.0,1.0,0.0,2.0,0.0,-0.3681092497306029,-0.1337232343886468,normal,normal
2024-08-19,7,0.918,0.0,0.082,0.0,1.0,0.0,1.0,0.0,0.2866165573376896,-0.0168918691515386,normal,normal
2024-08-19,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3653372555482468,0.0999394960855695,normal,normal
2024-08-19,9,0.521,0.0,0.479,0.0,2.0,0.0,2.0,0.0,-0.0945068230231785,-0.0337837383030773,normal,normal
2024-08-19,10,0.495,0.0,0.505,0.0,1.0,0.0,1.0,0.0,-0.1194670444070138,-0.0168918691515386,normal,normal
2024-08-19,11,0.725,0.039,0.236,0.0,1.0,1.0,1.0,0.0,0.1249111930839276,1.662268752541537,normal,normal
2024-08-19,12,0.134,0.393,0.079,0.393,2.0,2.0,1.0,2.0,0.0503057375560746,2.9974435374765984,normal,normal
2024-08-19,13,0.77,0.0,0.079,0.151,1.0,0.0,1.0,1.0,0.2514128795468332,-0.2388545355733307,normal,normal
2024-08-19,14,0.275,0.0,0.197,0.528,1.0,0.0,1.0,2.0,0.04304872144488,-0.4608172019951227,normal,normal
2024-08-19,15,0.695,0.0,0.0,0.305,1.0,0.0,0.0,1.0,0.2884132190103708,-0.1220231703362225,normal,normal
2024-08-19,16,0.8,0.0,0.2,0.0,1.0,0.0,1.0,0.0,0.1733355525956683,-0.0168918691515386,normal,normal
2024-08-19,17,0.315,0.0,0.528,0.157,1.0,0.0,2.0,1.0,-0.1811442033168767,-0.3556859008104389,normal,normal
2024-08-19,18,0.354,0.0,0.413,0.233,2.0,0.0,3.0,1.0,-0.0899111807646476,-0.3725777699619775,normal,normal
2024-08-19,19,0.0,0.0,0.21,0.79,0.0,0.0,1.0,1.0,-0.0355103976828522,-0.3387940316589002,normal,normal
2024-08-19,20,0.816,0.0,0.184,0.0,1.0,0.0,1.0,0.0,0.1886956888318746,-0.0168918691515386,normal,normal
2024-08-19,21,0.443,0.0,0.039,0.518,1.0,0.0,1.0,1.0,0.1972521663360359,-0.2388545355733307,normal,normal
2024-08-19,22,0.0,0.0,0.062,0.938,0.0,0.0,1.0,1.0,0.0692437890344963,-0.3387940316589002,normal,normal
2024-08-19,23,0.0,0.0,0.843,0.157,1.0,0.0,2.0,1.0,-0.4835468854671877,-0.3556859008104389,normal,normal
2024-08-20,0,0.0,0.0,0.449,0.551,0.0,0.0,1.0,1.0,-0.2046742532601922,-0.3387940316589002,normal,normal
2024-08-20,1,0.0,0.0,0.882,0.118,0.0,0.0,3.0,2.0,-0.511151029264327,-0.7944194285549087,normal,normal
2024-08-20,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.5946712592146455,-0.1168313652371081,normal,normal
2024-08-20,3,0.0,0.0,0.41,0.59,0.0,0.0,2.0,1.0,-0.177070109463053,-0.4556253968960084,normal,normal
2024-08-20,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.5946712592146455,-0.1168313652371081,normal,normal
2024-08-20,5,0.079,0.0,0.292,0.63,1.0,0.0,3.0,2.0,-0.073512165699959,-0.6944799324693391,normal,normal
2024-08-20,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.5946712592146455,-0.1168313652371081,normal,normal
2024-08-20,7,0.721,0.0,0.279,0.0,1.0,0.0,1.0,0.0,0.0974948799293998,-0.0168918691515386,normal,normal
2024-08-20,8,0.813,0.0,0.187,0.0,1.0,0.0,1.0,0.0,0.1858156632875859,-0.0168918691515386,normal,normal
2024-08-20,9,0.0,0.0,0.639,0.361,0.0,0.0,2.0,2.0,-0.339155979451383,-0.6775880633178004,normal,normal
2024-08-20,10,0.692,0.0,0.236,0.072,1.0,0.0,1.0,1.0,0.1206161292421482,-0.2388545355733307,normal,normal
2024-08-20,11,0.725,0.0,0.275,0.0,3.0,0.0,2.0,0.0,0.1013349139884513,0.0661557577824921,normal,normal
2024-08-20,12,0.708,0.0,0.079,0.213,1.0,0.0,1.0,1.0,0.2357758622833961,-0.2388545355733307,normal,normal
2024-08-20,13,0.157,0.0,0.072,0.77,1.0,0.0,2.0,2.0,0.1016496392161163,-0.5776485672322309,normal,normal
2024-08-20,14,0.118,0.0,0.685,0.197,1.0,0.0,3.0,1.0,-0.3419539383691264,-0.472517266047547,normal,normal
2024-08-20,15,0.498,0.0,0.226,0.275,1.0,0.0,1.0,1.0,0.0786522560942656,-0.2388545355733307,normal,normal
2024-08-20,16,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3653372555482468,0.0999394960855695,normal,normal
2024-08-20,17,0.607,0.0,0.393,0.0,2.0,0.0,1.0,0.0,-0.0119460907535698,0.0830476269340308,normal,normal
2024-08-20,18,0.728,0.0,0.272,0.0,2.0,0.0,2.0,0.0,0.10421493953274,-0.0337837383030773,normal,normal
2024-08-20,19,0.0,0.0,0.082,0.918,0.0,0.0,2.0,2.0,0.0550878178564762,-0.6775880633178004,normal,normal
2024-08-20,20,0.0,0.0,0.511,0.489,0.0,0.0,1.0,2.0,-0.2485577639120544,-0.5607566980806922,normal,normal
2024-08-20,21,0.951,0.0,0.0,0.049,1.0,0.0,0.0,1.0,0.3529789677110142,-0.1220231703362225,normal,normal
2024-08-20,22,0.466,0.0,0.315,0.22,1.0,0.0,2.0,2.0,0.0078137203638685,-0.5776485672322309,normal,normal
2024-08-20,23,0.0,0.0,0.511,0.489,0.0,0.0,1.0,2.0,-0.2485577639120544,-0.5607566980806922,normal,normal
2024-08-21,0,0.0,0.0,0.331,0.669,0.0,0.0,2.0,1.0,-0.1211540233098737,-0.4556253968960084,normal,normal
2024-08-21,1,0.0,0.0,0.646,0.354,0.0,0.0,2.0,1.0,-0.34411056936369,-0.4556253968960084,normal,normal
2024-08-21,2,0.039,0.0,0.607,0.354,1.0,0.0,2.0,1.0,-0.3066702372879372,-0.3556859008104389,normal,normal
2024-08-21,3,0.0,0.0,0.685,0.315,0.0,0.0,4.0,3.0,-0.3717147131608292,-1.1332134602138089,normal,normal
2024-08-21,4,0.0,0.0,0.957,0.043,0.0,0.0,2.0,2.0,-0.5642359211819022,-0.6775880633178004,normal,normal
2024-08-21,5,0.118,0.0,0.197,0.685,1.0,0.0,1.0,2.0,0.0034517583745636,-0.4608172019951227,normal,normal
2024-08-21,6,0.079,0.0,0.902,0.02,1.0,0.0,1.0,1.0,-0.5052692866295715,-0.2388545355733307,normal,normal
2024-08-21,7,0.957,0.0,0.043,0.0,1.0,0.0,1.0,0.0,0.3240568894134424,-0.0168918691515386,normal,normal
2024-08-21,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3653372555482468,0.0999394960855695,normal,normal
2024-08-21,9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3653372555482468,0.0999394960855695,normal,normal
2024-08-21,10,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3653372555482468,0.0999394960855695,normal,normal
2024-08-21,11,0.292,0.0,0.236,0.472,2.0,0.0,2.0,1.0,0.0197321468973929,-0.2557464047248693,normal,normal
2024-08-21,12,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3653372555482468,0.0999394960855695,normal,normal
2024-08-21,13,0.22,0.0,0.308,0.472,2.0,0.0,3.0,2.0,-0.0493884661655352,-0.5945404363837696,normal,normal
2024-08-21,14,0.236,0.0,0.4,0.364,1.0,0.0,3.0,2.0,-0.1104705742906374,-0.6944799324693391,normal,normal
2024-08-21,15,0.302,0.0,0.0,0.698,1.0,0.0,0.0,1.0,0.1892947063566488,-0.1220231703362225,normal,normal
2024-08-21,16,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3653372555482468,0.0999394960855695,normal,normal
2024-08-21,17,0.607,0.039,0.354,0.0,2.0,1.0,1.0,0.0,0.0116301883419063,1.7622082486271065,normal,normal
2024-08-21,18,0.452,0.039,0.508,0.0,2.0,1.0,2.0,0.0,-0.1365764601871273,1.6453768833899982,normal,normal
2024-08-21,19,0.315,0.0,0.528,0.157,2.0,0.0,4.0,1.0,-0.1811442033168767,-0.4894091351990857,normal,normal
2024-08-21,20,0.148,0.0,0.066,0.787,1.0,0.0,1.0,1.0,0.1038527955661381,-0.2388545355733307,normal,normal
2024-08-21,21,0.875,0.0,0.125,0.0,1.0,0.0,1.0,0.0,0.2453361912028852,-0.0168918691515386,normal,normal
2024-08-21,22,0.18,0.0,0.426,0.393,1.0,0.0,1.0,1.0,-0.1431102216500156,-0.2388545355733307,normal,normal
2024-08-21,23,0.331,0.0,0.118,0.551,1.0,0.0,2.0,1.0,0.1130885651263251,-0.3556859008104389,normal,normal
2024-08-22,0,0.0,0.0,0.63,0.37,0.0,0.0,1.0,2.0,-0.332785792421274,-0.5607566980806922,normal,normal
2024-08-22,1,0.0,0.0,0.511,0.489,0.0,0.0,1.0,2.0,-0.2485577639120544,-0.5607566980806922,normal,normal
2024-08-22,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1131272996863586,-0.221962666421792,normal,normal
2024-08-22,3,0.0,0.0,0.787,0.213,0.0,0.0,2.0,3.0,-0.4439101661687316,-0.8995507297395925,normal,normal
2024-08-22,4,0.0,0.0,0.787,0.213,0.0,0.0,1.0,2.0,-0.4439101661687316,-0.5607566980806922,normal,normal
2024-08-22,5,0.236,0.0,0.728,0.036,1.0,0.0,2.0,1.0,-0.3426285016101667,-0.3556859008104389,normal,normal
2024-08-22,6,0.0,0.0,0.57,0.43,0.0,0.0,2.0,2.0,-0.2903178788872136,-0.6775880633178004,normal,normal
2024-08-22,7,0.511,0.013,0.236,0.239,1.0,1.0,1.0,1.0,0.0735103783642391,1.440306086119745,normal,normal
2024-08-22,8,0.974,0.026,0.0,0.0,1.0,1.0,0.0,0.0,0.3560945535613957,1.7791001177786452,normal,normal
2024-08-22,9,0.6,0.0,0.4,0.0,1.0,0.0,1.0,0.0,-0.0186661503569101,-0.0168918691515386,normal,normal
2024-08-22,10,0.81,0.0,0.19,0.0,1.0,0.0,1.0,0.0,0.1829356377432973,-0.0168918691515386,normal,normal
2024-08-22,11,0.843,0.0,0.157,0.0,1.0,0.0,1.0,0.0,0.2146159187304727,-0.0168918691515386,normal,normal
2024-08-22,12,0.252,0.0,0.59,0.157,1.0,0.0,2.0,1.0,-0.2410300684877243,-0.3556859008104389,normal,normal
2024-08-22,13,0.613,0.197,0.19,0.0,1.0,1.0,1.0,0.0,0.1129043957660026,1.662268752541537,normal,normal
2024-08-22,14,0.0,0.0,0.213,0.787,0.0,0.0,3.0,2.0,-0.0376337933595552,-0.7944194285549087,normal,normal
2024-08-22,15,0.341,0.0,0.344,0.315,1.0,0.0,2.0,1.0,-0.0443518096266829,-0.3556859008104389,normal,normal
2024-08-22,16,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3653372555482468,0.0999394960855695,normal,normal
2024-08-22,17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3653372555482468,0.0999394960855695,normal,normal
2024-08-22,18,0.57,0.0,0.43,0.0,3.0,0.0,3.0,0.0,-0.0474664057997968,-0.050675607454616,normal,normal
2024-08-22,19,0.249,0.0,0.515,0.236,1.0,0.0,1.0,1.0,-0.1885886791380483,-0.2388545355733307,normal,normal
2024-08-22,20,0.931,0.0,0.069,0.0,1.0,0.0,1.0,0.0,0.2990966680296072,-0.0168918691515386,normal,normal
2024-08-22,21,0.085,0.0,0.089,0.826,1.0,0.0,1.0,1.0,0.0715710741924297,-0.2388545355733307,normal,normal
2024-08-22,22,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3653372555482468,0.0999394960855695,normal,normal
2024-08-22,23,0.646,0.0,0.157,0.197,1.0,0.0,1.0,2.0,0.1649305574256807,-0.4608172019951227,normal,normal
2024-08-24,0,0.079,0.0,0.567,0.354,1.0,0.0,3.0,1.0,-0.2682698966974215,-0.472517266047547,normal,normal
2024-08-24,1,0.157,0.0,0.77,0.072,1.0,0.0,2.0,1.0,-0.3923937548967844,-0.3556859008104389,normal,normal
2024-08-24,2,0.197,0.0,0.285,0.518,1.0,0.0,2.0,1.0,-0.0389099282956355,-0.3556859008104389,normal,normal
2024-08-24,3,0.0,0.0,0.148,0.852,0.0,0.0,1.0,1.0,0.00837311296901,-0.3387940316589002,normal,normal
2024-08-24,4,0.0,0.0,0.83,0.17,0.0,0.0,1.0,1.0,-0.4743455042014747,-0.3387940316589002,normal,normal
2024-08-24,5,0.157,0.0,0.489,0.354,1.0,0.0,2.0,1.0,-0.1933892325459159,-0.3556859008104389,normal,normal
2024-08-24,6,0.354,0.0,0.646,0.0,1.0,0.0,2.0,0.0,-0.2548282449885816,-0.1337232343886468,normal,normal
2024-08-24,7,0.643,0.0,0.357,0.0,1.0,0.0,1.0,0.0,0.0226142157778942,-0.0168918691515386,normal,normal
2024-08-24,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3653372555482468,0.0999394960855695,normal,normal
2024-08-24,9,0.443,0.0,0.557,0.0,1.0,0.0,1.0,0.0,-0.1693874871746842,-0.0168918691515386,normal,normal
2024-08-24,10,0.77,0.0,0.23,0.0,1.0,0.0,1.0,0.0,0.1445352971527816,-0.0168918691515386,normal,normal
2024-08-24,11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3653372555482468,0.0999394960855695,normal,normal
2024-08-24,12,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3653372555482468,0.0999394960855695,normal,normal
2024-08-24,13,0.056,0.0,0.275,0.669,2.0,0.0,1.0,1.0,-0.0673935464831518,-0.1389150394877611,normal,normal
2024-08-24,14,0.125,0.0,0.551,0.325,1.0,0.0,1.0,1.0,-0.2452303344856723,-0.2388545355733307,normal,normal
2024-08-24,15,0.42,0.0,0.433,0.148,1.0,0.0,1.0,2.0,-0.0873081675560967,-0.4608172019951227,normal,normal
2024-08-24,16,0.803,0.0,0.197,0.0,2.0,0.0,1.0,0.0,0.176215578139957,0.0830476269340308,normal,normal
2024-08-24,17,0.725,0.0,0.275,0.0,2.0,0.0,1.0,0.0,0.1013349139884513,0.0830476269340308,normal,normal
2024-08-24,18,0.492,0.0,0.508,0.0,2.0,0.0,2.0,0.0,-0.1223470699513024,-0.0337837383030773,normal,normal
2024-08-24,19,0.0,0.0,0.121,0.879,0.0,0.0,1.0,1.0,0.0274836740593371,-0.3387940316589002,normal,normal
2024-08-24,20,0.0,0.0,0.866,0.134,0.0,0.0,1.0,2.0,-0.4998262523219109,-0.5607566980806922,normal,normal
2024-08-24,21,0.0,0.0,0.557,0.443,0.0,0.0,1.0,1.0,-0.2811164976215007,-0.3387940316589002,normal,normal
2024-08-24,22,0.0,0.0,0.567,0.433,0.0,0.0,2.0,1.0,-0.2881944832105106,-0.4556253968960084,normal,normal
2024-08-24,23,0.472,0.0,0.528,0.0,1.0,0.0,2.0,0.0,-0.1415472402465603,-0.1337232343886468,normal,normal
2024-08-25,0,0.354,0.0,0.354,0.292,1.0,0.0,2.0,2.0,-0.0481510657894884,-0.5776485672322309,normal,alerta
2024-08-25,1,0.0,0.0,0.741,0.259,0.0,0.0,2.0,2.0,-0.4113514324592854,-0.6775880633178004,normal,alerta
2024-08-25,2,0.0,0.0,0.675,0.325,0.0,0.0,4.0,4.0,-0.3646367275718192,-1.3551761266356008,normal,alerta
2024-08-25,3,0.0,0.0,0.223,0.777,0.0,0.0,3.0,3.0,-0.0447117789485653,-1.0163820949767006,normal,alerta
2024-08-25,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.5946712592146455,-0.1168313652371081,normal,alerta
2024-08-25,5,0.177,0.0,0.469,0.354,2.0,0.0,2.0,1.0,-0.174189062250658,-0.2557464047248693,normal,alerta
2024-08-25,6,0.098,0.0,0.902,0.0,2.0,0.0,2.0,0.0,-0.5005904247678821,-0.0337837383030773,normal,alerta
2024-08-25,7,0.643,0.0,0.357,0.0,1.0,0.0,1.0,0.0,0.0226142157778942,-0.0168918691515386,normal,alerta
2024-08-25,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3653372555482468,0.0999394960855695,normal,alerta
