Fecha,Hora,period eating,period other,period resting,period rumination,period eating_count,period other_count,period resting_count,period rumination_count,nivel_actividad,nivel_estres
2024-07-05,7,0.643,0.157,0.161,0.039,1.0,1.0,1.0,1.0,0.2441229783818239,alerta
2024-07-05,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2996562873556395,peligro
2024-07-05,9,0.803,0.039,0.157,0.0,3.0,1.0,1.0,0.0,0.2631069460837265,peligro
2024-07-05,10,0.426,0.0,0.079,0.495,1.0,0.0,1.0,1.0,-0.1129655548930281,peligro
2024-07-05,11,0.315,0.0,0.079,0.607,1.0,0.0,1.0,2.0,-0.2014235784696175,peligro
2024-07-05,12,0.079,0.0,0.511,0.41,1.0,0.0,2.0,2.0,-0.1568562796858797,peligro
2024-07-05,13,0.0,0.118,0.348,0.534,0.0,1.0,2.0,2.0,-0.2004937111819555,peligro
2024-07-05,14,0.0,0.0,0.41,0.59,0.0,0.0,2.0,1.0,-0.273492370660823,alerta
2024-07-05,15,0.0,0.0,0.921,0.079,0.0,0.0,2.0,1.0,-0.0001315166782946,normal
2024-07-05,16,0.79,0.197,0.013,0.0,2.0,2.0,1.0,0.0,0.3174328095619012,normal
2024-07-05,17,0.666,0.079,0.256,0.0,3.0,1.0,1.0,0.0,0.2425003431090028,normal
2024-07-05,18,0.666,0.079,0.216,0.039,2.0,1.0,2.0,1.0,0.2215950562053617,normal
2024-07-05,19,0.79,0.039,0.092,0.079,3.0,1.0,1.0,2.0,0.2175399637993133,alerta
2024-07-05,20,0.108,0.039,0.813,0.039,2.0,1.0,2.0,1.0,0.0632628457294418,peligro
2024-07-05,21,0.016,0.0,0.354,0.63,2.0,0.0,1.0,1.0,-0.2907700559699299,peligro
2024-07-05,22,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2996562873556395,peligro
2024-07-05,23,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.2996562873556395,peligro
2024-07-07,0,0.0,0.016,0.669,0.315,0.0,1.0,1.0,1.0,-0.1205442558566185,normal
2024-07-07,1,0.111,0.102,0.393,0.393,2.0,2.0,2.0,1.0,-0.1023581671636046,normal
2024-07-07,2,0.321,0.0,0.275,0.403,1.0,0.0,1.0,1.0,-0.0908323182544862,normal
2024-07-07,3,0.0,0.0,0.892,0.108,0.0,0.0,1.0,1.0,-0.0156451463563637,normal
